age;education;duration;campaign;pdays;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;was_contacted_before;education_rank;job_blue-collar;job_entrepreneur;job_housemaid;job_management;job_retired;job_self-employed;job_services;job_student;job_technician;job_unemployed;marital_married;marital_single;default_unknown;default_yes;housing_yes;loan_yes;contact_telephone;day_of_week_mon;day_of_week_thu;day_of_week_tue;day_of_week_wed;poutcome_nonexistent;poutcome_success;age_band_26-35;age_band_36-45;age_band_46-55;age_band_56-65;age_band_66+;month_sin;month_cos;campaign_intensity;emp.var.rate_denoised;cons.price.idx_denoised;cons.conf.idx_denoised;euribor3m_denoised;nr.employed_denoised;campaign_capped;campaign_log;duration_capped;duration_log
36;university.degree;217;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;217.0;5.384495062789089
46;university.degree;86;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;86.0;4.465908118654584
48;basic.6y;52;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;52.0;3.970291913552122
30;basic.9y;185;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;185.0;5.225746673713202
50;university.degree;442;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;442.0;6.093569770045136
40;professional.course;554;2;999;0;1.4;94.465;-41.8;4.967;5228.1;1;0;5;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;554.0;6.318968113746434
58;basic.4y;247;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;247.0;5.5134287461649825
58;basic.4y;250;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;250.0;5.5254529391317835
48;basic.6y;800;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;644.5;6.68586094706836
43;basic.4y;216;3;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;216.0;5.37989735354046
27;university.degree;46;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;46.0;3.8501476017100584
51;basic.9y;434;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;434.0;6.075346031088684
39;basic.9y;250;3;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;250.0;5.5254529391317835
35;university.degree;230;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;230.0;5.442417710521793
42;basic.9y;516;5;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;5;1.791759469228055;516.0;6.248042874508429
58;high.school;153;4;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;True;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;4.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;4;1.6094379124341003;153.0;5.0369526024136295
34;basic.4y;78;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;78.0;4.3694478524670215
44;high.school;1041;13;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;13.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;6;2.6390573296152584;644.5;6.948897222313312
40;university.degree;66;3;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;66.0;4.204692619390966
51;basic.6y;527;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;2;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;527.0;6.269096283706261
42;basic.9y;100;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;100.0;4.61512051684126
51;high.school;308;4;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;4.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;4;1.6094379124341003;308.0;5.733341276897746
48;university.degree;467;3;999;0;1.4;94.465;-41.8;4.967;5228.1;1;0;6;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;467.0;6.148468295917647
47;high.school;341;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;341.0;5.834810737062605
46;university.degree;1288;3;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;644.5;7.161622002939187
34;university.degree;178;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;178.0;5.187385805840755
31;professional.course;163;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;163.0;5.099866427824199
37;basic.9y;172;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;172.0;5.153291594497779
58;basic.4y;301;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;301.0;5.71042701737487
37;professional.course;140;5;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;5;1.791759469228055;140.0;4.948759890378168
35;basic.9y;311;3;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;311.0;5.7430031878094825
39;university.degree;212;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;212.0;5.3612921657094255
45;basic.4y;264;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;False;False;False;False;False;False;False;False;False;True;True;False;False;False;True;True;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;264.0;5.579729825986222
41;basic.9y;326;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;326.0;5.7899601708972535
29;high.school;319;4;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;4.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;4;1.6094379124341003;319.0;5.768320995793772
33;university.degree;186;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;186.0;5.231108616854587
46;basic.4y;473;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;473.0;6.161207321695077
40;university.degree;274;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;274.0;5.616771097666572
34;basic.6y;152;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;2;False;False;False;False;False;False;False;False;False;True;True;False;True;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;152.0;5.030437921392435
51;basic.4y;18;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;18.0;2.9444389791664403
45;university.degree;13;5;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;5;1.791759469228055;13.0;2.6390573296152584
41;basic.4y;639;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;639.0;6.461468176353717
47;university.degree;2653;3;999;0;1.4;94.465;-41.8;4.967;5228.1;1;0;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;644.5;7.8838232148921525
31;university.degree;129;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;129.0;4.867534450455582
34;basic.4y;426;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;426.0;6.056784013228625
57;basic.9y;229;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;229.0;5.438079308923196
37;university.degree;460;8;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;8.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;6;2.1972245773362196;460.0;6.133398042996649
36;basic.6y;154;1;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;1;0.6931471805599453;154.0;5.043425116919247
47;basic.4y;252;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;252.0;5.53338948872752
32;high.school;292;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;True;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;292.0;5.680172609017068
43;high.school;44;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;44.0;3.8066624897703196
48;basic.9y;384;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;384.0;5.953243334287785
31;university.degree;213;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;213.0;5.365976015021851
34;university.degree;94;7;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;7.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;6;2.0794415416798357;94.0;4.553876891600541
31;basic.4y;72;6;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;6.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;6;1.9459101490553132;72.0;4.290459441148391
44;high.school;36;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;36.0;3.6109179126442243
37;university.degree;316;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;316.0;5.75890177387728
49;basic.9y;217;4;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;4.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;4;1.6094379124341003;217.0;5.384495062789089
32;high.school;180;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;180.0;5.198497031265826
32;university.degree;562;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;562.0;6.333279628139691
31;university.degree;422;5;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;5;1.791759469228055;422.0;6.0473721790462776
42;basic.6y;198;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;198.0;5.293304824724492
29;high.school;17;4;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;4.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;4;1.6094379124341003;17.0;2.8903717578961645
46;professional.course;174;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;5;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;174.0;5.1647859739235145
55;basic.4y;95;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;False;False;False;False;False;False;False;False;False;True;True;False;True;False;True;True;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;95.0;4.564348191467836
45;basic.9y;261;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;261.0;5.568344503761097
38;basic.9y;144;4;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;4.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;4;1.6094379124341003;144.0;4.976733742420574
53;basic.9y;122;3;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;3;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;122.0;4.812184355372417
38;professional.course;59;3;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;59.0;4.0943445622221
29;high.school;334;3;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;True;False;False;False;False;True;True;False;True;False;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;3;1.3862943611198906;334.0;5.814130531825066
30;basic.4y;49;8;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;8.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;6;2.1972245773362196;49.0;3.912023005428146
34;high.school;165;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;4;False;False;False;False;False;False;True;False;False;False;True;False;False;False;True;True;True;False;False;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;165.0;5.111987788356544
57;university.degree;59;2;999;0;1.4;94.465;-41.8;4.967;5228.1;0;0;6;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;2.0;1.6910134227731517;94.40915056894548;-41.95168826945742;5.094334021275619;5214.535028045587;2;1.0986122886681098;59.0;4.0943445622221
