age;education;duration;campaign;pdays;previous;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;was_contacted_before;education_rank;job_blue-collar;job_entrepreneur;job_housemaid;job_management;job_retired;job_self-employed;job_services;job_student;job_technician;job_unemployed;marital_married;marital_single;default_unknown;default_yes;housing_yes;loan_yes;contact_telephone;day_of_week_mon;day_of_week_thu;day_of_week_tue;day_of_week_wed;poutcome_nonexistent;poutcome_success;age_band_26-35;age_band_36-45;age_band_46-55;age_band_56-65;age_band_66+;month_sin;month_cos;campaign_intensity;emp.var.rate_denoised;cons.price.idx_denoised;cons.conf.idx_denoised;euribor3m_denoised;nr.employed_denoised
44;high.school;61;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
43;basic.9y;793;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
31;basic.9y;704;4;999;0;1.4;94.465;-41.8;4.962;5228.1;1;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;4.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
28;professional.course;1195;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
33;basic.4y;61;23;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;23.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
47;basic.9y;96;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;3;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
38;university.degree;1066;9;999;0;1.4;94.465;-41.8;4.962;5228.1;1;0;6;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;9.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
35;university.degree;399;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
47;professional.course;140;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
25;basic.9y;121;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
26;professional.course;84;5;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
39;basic.4y;87;4;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;4.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
42;professional.course;108;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
43;high.school;48;10;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;10.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
29;professional.course;129;10;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;10.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
50;university.degree;242;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
29;professional.course;230;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
45;professional.course;37;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
36;university.degree;130;6;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;6.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
38;basic.4y;25;41;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;41.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
36;high.school;57;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;True;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
33;high.school;154;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
33;university.degree;77;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;True;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
44;basic.4y;127;1;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
33;basic.4y;313;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
43;university.degree;114;1;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
39;basic.9y;119;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
36;university.degree;305;6;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;6.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
31;high.school;49;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
49;professional.course;429;13;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;13.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
44;high.school;51;4;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;4.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
51;high.school;99;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
28;university.degree;771;2;999;0;1.4;94.465;-41.8;4.962;5228.1;1;0;6;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
57;university.degree;41;8;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;True;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;8.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
41;basic.9y;378;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
49;basic.6y;152;9;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;2;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;9.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
44;high.school;491;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;True;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
57;professional.course;203;1;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;1.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
36;high.school;90;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
49;high.school;135;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
36;high.school;626;5;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
51;university.degree;16;17;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;17.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
45;high.school;125;8;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;8.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
30;high.school;120;8;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;8.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
46;basic.9y;16;14;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;3;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;14.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
43;basic.9y;354;21;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;21.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
23;basic.9y;507;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
50;professional.course;18;20;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;20.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
41;high.school;90;4;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;4.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
26;high.school;140;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
47;basic.6y;15;8;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;8.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
52;basic.4y;23;7;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;1;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;7.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
33;university.degree;113;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
28;university.degree;249;5;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
28;university.degree;445;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
42;university.degree;82;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;True;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
28;basic.6y;1060;5;999;0;1.4;94.465;-41.8;4.962;5228.1;1;0;2;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
54;basic.6y;255;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;2;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
35;high.school;55;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
60;university.degree;521;11;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;11.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
47;high.school;161;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;True;False;False;False;True;False;True;False;True;True;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
60;high.school;340;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
29;university.degree;40;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
49;high.school;156;3;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
56;basic.4y;375;2;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;1;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;2.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
33;high.school;43;4;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;4.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
28;high.school;604;6;999;0;1.4;94.465;-41.8;4.962;5228.1;0;0;4;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;True;True;False;False;False;True;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;6.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
60;university.degree;1574;3;999;0;1.4;94.465;-41.8;4.962;5228.1;1;0;6;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;3.0;1.6897392413368675;94.40904423070306;-41.95297754204125;5.0927535876629975;5214.461797540756
34;high.school;29;11;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;4;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;11.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
36;basic.9y;102;13;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;True;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;13.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
39;university.degree;160;6;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;6;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;6.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
40;university.degree;136;2;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
56;university.degree;82;1;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;6;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;True;True;False;True;False;False;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;1.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
33;professional.course;122;1;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;5;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
40;basic.9y;185;1;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;3;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
58;basic.4y;147;1;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;1;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;True;False;1.2246467991473532e-16;-1.0;1.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
40;basic.9y;575;1;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;3;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
32;basic.6y;39;2;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;2;True;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;True;False;True;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;2.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
37;high.school;675;5;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;4;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;False;True;False;True;False;False;True;False;False;True;False;False;False;1.2246467991473532e-16;-1.0;5.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
46;university.degree;172;3;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;True;False;True;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;3.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
49;high.school;97;1;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;4;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;True;False;True;False;False;True;False;False;False;True;False;False;1.2246467991473532e-16;-1.0;1.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
26;university.degree;394;1;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;6;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;True;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
31;professional.course;127;1;999;0;1.4;94.465;-41.8;4.961;5228.1;0;0;5;False;False;False;False;False;False;False;False;True;False;False;True;True;False;False;True;True;False;True;False;False;True;False;True;False;False;False;False;1.2246467991473532e-16;-1.0;1.0;1.6894844050496114;94.40902296305457;-41.95323539655802;5.092437500940473;5214.44715143979
